id,domain,phylum,class,order,family,genus
genome_001494,Domain_01,Phylum_02,Class_007,Order_023,Family_0093,Genus_0186
genome_001495,Domain_01,Phylum_02,Class_007,Order_023,Family_0093,Genus_0186
genome_001496,Domain_01,Phylum_02,Class_007,Order_023,Family_0093,Genus_0187
genome_001497,Domain_01,Phylum_02,Class_007,Order_023,Family_0093,Genus_0187
genome_001498,Domain_01,Phylum_02,Class_007,Order_023,Family_0093,Genus_0187
genome_001499,Domain_01,Phylum_02,Class_007,Order_023,Family_0093,Genus_0187
genome_001500,Domain_01,Phylum_02,Class_007,Order_023,Family_0093,Genus_0187
genome_001501,Domain_01,Phylum_02,Class_007,Order_023,Family_0093,Genus_0187
genome_001502,Domain_01,Phylum_02,Class_007,Order_023,Family_0093,Genus_0187
genome_001503,Domain_01,Phylum_02,Class_007,Order_023,Family_0093,Genus_0187
genome_001504,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0188
genome_001505,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0188
genome_001506,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0188
genome_001507,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0188
genome_001508,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0188
genome_001509,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0188
genome_001510,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0188
genome_001511,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0188
genome_001512,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0189
genome_001513,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0189
genome_001514,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0189
genome_001515,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0189
genome_001516,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0189
genome_001517,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0189
genome_001518,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0189
genome_001519,Domain_01,Phylum_02,Class_007,Order_023,Family_0094,Genus_0189
genome_001520,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0190
genome_001521,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0190
genome_001522,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0190
genome_001523,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0190
genome_001524,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0190
genome_001525,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0190
genome_001526,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0190
genome_001527,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0190
genome_001528,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0191
genome_001529,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0191
genome_001530,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0191
genome_001531,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0191
genome_001532,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0191
genome_001533,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0191
genome_001534,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0191
genome_001535,Domain_01,Phylum_02,Class_007,Order_023,Family_0095,Genus_0191
genome_001536,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0192
genome_001537,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0192
genome_001538,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0192
genome_001539,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0192
genome_001540,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0192
genome_001541,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0192
genome_001542,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0192
genome_001543,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0192
genome_001544,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0193
genome_001545,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0193
genome_001546,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0193
genome_001547,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0193
genome_001548,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0193
genome_001549,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0193
genome_001550,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0193
genome_001551,Domain_01,Phylum_02,Class_008,Order_024,Family_0096,Genus_0193
genome_001552,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0194
genome_001553,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0194
genome_001554,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0194
genome_001555,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0194
genome_001556,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0194
genome_001557,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0194
genome_001558,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0194
genome_001559,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0194
genome_001560,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0195
genome_001561,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0195
genome_001562,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0195
genome_001563,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0195
genome_001564,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0195
genome_001565,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0195
genome_001566,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0195
genome_001567,Domain_01,Phylum_02,Class_008,Order_024,Family_0097,Genus_0195
genome_001568,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0196
genome_001569,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0196
genome_001570,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0196
genome_001571,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0196
genome_001572,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0196
genome_001573,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0196
genome_001574,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0196
genome_001575,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0196
genome_001576,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0197
genome_001577,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0197
genome_001578,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0197
genome_001579,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0197
genome_001580,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0197
genome_001581,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0197
genome_001582,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0197
genome_001583,Domain_01,Phylum_02,Class_008,Order_024,Family_0098,Genus_0197
genome_001584,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0198
genome_001585,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0198
genome_001586,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0198
genome_001587,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0198
genome_001588,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0198
genome_001589,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0198
genome_001590,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0198
genome_001591,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0198
genome_001592,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0199
genome_001593,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0199
genome_001594,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0199
genome_001595,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0199
genome_001596,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0199
genome_001597,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0199
genome_001598,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0199
genome_001599,Domain_01,Phylum_02,Class_008,Order_024,Family_0099,Genus_0199
genome_001600,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0200
genome_001601,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0200
genome_001602,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0200
genome_001603,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0200
genome_001604,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0200
genome_001605,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0200
genome_001606,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0200
genome_001607,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0200
genome_001608,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0201
genome_001609,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0201
genome_001610,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0201
genome_001611,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0201
genome_001612,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0201
genome_001613,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0201
genome_001614,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0201
genome_001615,Domain_01,Phylum_02,Class_008,Order_025,Family_0100,Genus_0201
genome_001616,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0202
genome_001617,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0202
genome_001618,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0202
genome_001619,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0202
genome_001620,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0202
genome_001621,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0202
genome_001622,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0202
genome_001623,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0202
genome_001624,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0203
genome_001625,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0203
genome_001626,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0203
genome_001627,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0203
genome_001628,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0203
genome_001629,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0203
genome_001630,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0203
genome_001631,Domain_01,Phylum_02,Class_008,Order_025,Family_0101,Genus_0203
genome_001632,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0204
genome_001633,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0204
genome_001634,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0204
genome_001635,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0204
genome_001636,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0204
genome_001637,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0204
genome_001638,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0204
genome_001639,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0204
genome_001640,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0205
genome_001641,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0205
genome_001642,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0205
genome_001643,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0205
genome_001644,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0205
genome_001645,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0205
genome_001646,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0205
genome_001647,Domain_01,Phylum_02,Class_008,Order_025,Family_0102,Genus_0205
genome_001648,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0206
genome_001649,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0206
genome_001650,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0206
genome_001651,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0206
genome_001652,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0206
genome_001653,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0206
genome_001654,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0206
genome_001655,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0206
genome_001656,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0207
genome_001657,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0207
genome_001658,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0207
genome_001659,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0207
genome_001660,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0207
genome_001661,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0207
genome_001662,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0207
genome_001663,Domain_01,Phylum_02,Class_008,Order_025,Family_0103,Genus_0207
genome_001664,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0208
genome_001665,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0208
genome_001666,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0208
genome_001667,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0208
genome_001668,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0208
genome_001669,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0208
genome_001670,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0208
genome_001671,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0208
genome_001672,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0209
genome_001673,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0209
genome_001674,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0209
genome_001675,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0209
genome_001676,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0209
genome_001677,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0209
genome_001678,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0209
genome_001679,Domain_01,Phylum_02,Class_008,Order_026,Family_0104,Genus_0209
genome_001680,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0210
genome_001681,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0210
genome_001682,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0210
genome_001683,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0210
genome_001684,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0210
genome_001685,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0210
genome_001686,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0210
genome_001687,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0210
genome_001688,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0211
genome_001689,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0211
genome_001690,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0211
genome_001691,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0211
genome_001692,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0211
genome_001693,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0211
genome_001694,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0211
genome_001695,Domain_01,Phylum_02,Class_008,Order_026,Family_0105,Genus_0211
genome_001696,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0212
genome_001697,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0212
genome_001698,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0212
genome_001699,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0212
genome_001700,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0212
genome_001701,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0212
genome_001702,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0212
genome_001703,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0212
genome_001704,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0213
genome_001705,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0213
genome_001706,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0213
genome_001707,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0213
genome_001708,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0213
genome_001709,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0213
genome_001710,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0213
genome_001711,Domain_01,Phylum_02,Class_008,Order_026,Family_0106,Genus_0213
genome_001712,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0214
genome_001713,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0214
genome_001714,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0214
genome_001715,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0214
genome_001716,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0214
genome_001717,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0214
genome_001718,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0214
genome_001719,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0214
genome_001720,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0215
genome_001721,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0215
genome_001722,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0215
genome_001723,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0215
genome_001724,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0215
genome_001725,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0215
genome_001726,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0215
genome_001727,Domain_01,Phylum_02,Class_008,Order_026,Family_0107,Genus_0215
genome_001728,Domain_01,Phylum_03,Class_009,Order_027,Family_0108,Genus_0216
genome_001729,Domain_01,Phylum_03,Class_009,Order_027,Family_0108,Genus_0216
genome_001730,Domain_01,Phylum_03,Class_009,Order_027,Family_0108,Genus_0216
genome_001731,Domain_01,Phylum_03,Class_009,Order_027,Family_0108,Genus_0216
genome_001732,Domain_01,Phylum_03,Class_009,Order_027,Family_0108,Genus_0216
genome_001733,Domain_01,Phylum_03,Class_009,Order_027,Family_0108,Genus_0216
genome_001734,Domain_01,Phylum_03,Class_009,Order_027,Family_0108,Genus_0216
genome_001735,Domain_01,Phylum_03,Class_009,Order_027,Family_0108,Genus_0216
genome_001736,Domain_01,Phylum_03,Class_009,Order_027,Family_0108,Genus_0217
genome_001737,Domain_01,Phylum_03,Class_009,Order_027,Family_0108,Genus_0217
genome_001738,Domain_01,Phylum_03,Class_009,Order_027,Family_0108,Genus_0217
