id,trait_000,trait_001,trait_002,trait_003,trait_004,trait_005,trait_006,trait_007,trait_008,trait_009,trait_010,trait_011,trait_012,trait_013,trait_014,trait_015,trait_016,trait_017,trait_018,trait_019
genome_001300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
genome_001301,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
genome_001302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001303,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
genome_001304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001305,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_001306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
genome_001308,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
genome_001309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_001311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_001312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001313,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
genome_001314,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
genome_001315,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
genome_001316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001317,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
genome_001318,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
genome_001319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
genome_001320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
genome_001321,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
genome_001322,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
genome_001323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001326,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_001327,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
genome_001328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_001329,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
genome_001330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001332,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
genome_001333,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
genome_001334,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
genome_001335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_001336,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
genome_001337,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_001338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001339,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_001340,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_001341,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001342,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
genome_001343,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
genome_001344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_001345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001346,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001347,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_001348,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
genome_001349,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
genome_001350,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
genome_001351,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001353,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
genome_001354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001355,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
genome_001356,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
genome_001357,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
genome_001358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
genome_001359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001362,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
genome_001363,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_001364,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
genome_001365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001366,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_001367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_001368,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
genome_001369,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_001370,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_001371,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
genome_001372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001373,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001374,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_001375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_001376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
genome_001377,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
genome_001378,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
genome_001379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_001380,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_001381,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_001382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
genome_001384,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_001385,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_001386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_001387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_001389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
genome_001390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_001391,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_001392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_001393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_001394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
genome_001396,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
genome_001397,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_001398,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
genome_001399,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
genome_001400,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
genome_001401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001402,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_001403,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
genome_001404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001405,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
genome_001406,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
genome_001407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001408,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
genome_001409,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
genome_001410,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_001411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001412,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_001413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
genome_001414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_001415,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_001416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_001417,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_001418,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
genome_001419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
genome_001420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
genome_001421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_001423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
genome_001424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_001425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
genome_001426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
genome_001427,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
genome_001428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_001431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_001432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_001433,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
genome_001434,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
genome_001435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_001437,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_001438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_001439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_001440,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_001441,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
genome_001442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_001443,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
genome_001444,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_001445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_001446,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
genome_001447,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
genome_001448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_001449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_001451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_001452,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
genome_001453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001454,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
genome_001455,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
genome_001456,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_001457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_001458,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001459,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
genome_001460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001461,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
genome_001462,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
genome_001463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_001465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_001466,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
genome_001467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001468,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
genome_001469,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
genome_001470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
genome_001473,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_001474,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
genome_001475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_001476,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
genome_001477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001479,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
genome_001480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001481,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001482,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
genome_001483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
genome_001484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_001485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001486,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
genome_001487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_001488,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
genome_001489,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
genome_001490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
genome_001491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001492,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
genome_001493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
genome_001494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001496,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
genome_001497,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
genome_001498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_001499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_001500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_001501,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
genome_001502,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
genome_001503,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0
genome_001504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
genome_001505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
genome_001508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
genome_001509,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
genome_001510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_001512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_001513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001514,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_001515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_001516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_001517,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
genome_001518,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
genome_001519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001520,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
genome_001521,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_001522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_001523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
genome_001524,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
genome_001525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_001526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001527,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_001528,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001529,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
genome_001530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
genome_001531,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
genome_001532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_001533,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_001535,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
genome_001536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_001538,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
genome_001539,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
genome_001540,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_001541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_001543,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_001546,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
genome_001547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_001548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_001549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001550,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001551,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
genome_001552,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
genome_001553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
genome_001554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_001555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_001558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001559,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_001560,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
genome_001561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001562,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_001563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_001564,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001565,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
genome_001566,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
genome_001567,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_001569,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001570,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
genome_001571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
genome_001572,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
genome_001573,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001574,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_001576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_001579,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001580,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
genome_001581,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
genome_001582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_001584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
genome_001586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_001587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
genome_001588,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
genome_001589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_001591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_001592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
genome_001593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_001594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_001595,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
genome_001596,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_001597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_001598,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
genome_001599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_001600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
genome_001601,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
